"id","appID","day","data","user_id","lite"
"420","6","2018-02-21","{""breaks"":2,""periods"":5820000}","50","t"
"421","4","2018-02-22","{""breaks"":0,""periods"":-6225000}","55","t"
"422","1","2018-02-22","{""breaks"":0,""periods"":-17565000}","29","f"
"423","2","2018-02-21","{""breaks"":0,""periods"":-49215000}","39","f"
"424","3","2018-02-22","{""breaks"":0,""periods"":-27825000}","39","f"
"425","2","2018-02-23","{""breaks"":1,""periods"":-11925000}","29","f"
"426","1","2018-02-22","{""breaks"":-1,""periods"":-25920000}","30","f"
"427","2","2018-02-23","{""breaks"":-1,""periods"":-25920000}","30","f"
"428","3","2018-02-23","{""breaks"":-1,""periods"":-25920000}","30","f"
"429","4","2018-02-24","{""breaks"":-1,""periods"":-25920000}","30","f"
"430","3","2018-02-24","{""breaks"":-1,""periods"":-5640000}","29","f"
"431","4","2018-02-22","{""breaks"":0,""periods"":-28485000}","52","t"
"432","2","2018-02-23","{""breaks"":0,""periods"":-108075000}","54","t"
"433","5","2018-02-23","{""breaks"":2,""periods"":-10545000}","55","t"
"434","5","2018-02-25","{""breaks"":-1,""periods"":-25920000}","30","f"
"435","8","2018-02-21","{""breaks"":0,""periods"":-3765000}","41","f"
"440","21","2018-01-25","{""breaks"":-1,""periods"":-675000}","32","f"
"441","22","2018-01-25","{""breaks"":-1,""periods"":-675000}","32","f"
"442","23","2018-02-07","{""breaks"":-1,""periods"":-4470000}","32","f"
"443","24","2018-02-07","{""breaks"":-1,""periods"":-4470000}","32","f"
"444","25","2018-02-11","{""breaks"":0,""periods"":-51780000}","32","f"
"445","26","2018-02-11","{""breaks"":0,""periods"":-51780000}","32","f"
"446","27","2018-02-18","{""breaks"":-1,""periods"":-49440000}","32","f"
"447","28","2018-02-18","{""breaks"":-1,""periods"":-49440000}","32","f"
"448","29","2018-02-19","{""breaks"":-1,""periods"":-49440000}","32","f"
"449","30","2018-02-19","{""breaks"":-1,""periods"":-49440000}","32","f"
"450","31","2018-02-20","{""breaks"":-1,""periods"":-49440000}","32","f"
"451","32","2018-02-20","{""breaks"":-1,""periods"":-49440000}","32","f"
"452","33","2018-02-21","{""breaks"":-1,""periods"":-49440000}","32","f"
"453","34","2018-02-21","{""breaks"":-1,""periods"":-49440000}","32","f"
"454","35","2018-02-22","{""breaks"":-1,""periods"":-49440000}","32","f"
"455","36","2018-02-22","{""breaks"":-1,""periods"":-49440000}","32","f"
"456","37","2018-02-23","{""breaks"":-1,""periods"":-49440000}","32","f"
"457","38","2018-02-23","{""breaks"":-1,""periods"":-49440000}","32","f"
"458","39","2018-02-24","{""breaks"":-1,""periods"":-49440000}","32","f"
"459","40","2018-02-24","{""breaks"":-1,""periods"":-49440000}","32","f"
"460","41","2018-02-25","{""breaks"":-1,""periods"":-49440000}","32","f"
"461","42","2018-02-25","{""breaks"":-1,""periods"":-49440000}","32","f"
"462","5","2018-02-26","{""breaks"":3,""periods"":0}","53","t"
"463","6","2018-02-26","{""breaks"":2,""periods"":8115000}","55","t"
"464","5","2018-02-26","{""breaks"":2,""periods"":0}","52","t"
"465","3","2018-02-26","{""breaks"":3,""periods"":0}","54","t"
"466","7","2018-02-22","{""breaks"":-2,""periods"":-37095000}","50","t"
"467","43","2018-02-26","{""breaks"":-1,""periods"":-9885000}","32","f"
"468","44","2018-02-23","{""breaks"":-1,""periods"":-49440000}","32","f"
"469","45","2018-02-24","{""breaks"":-1,""periods"":-49440000}","32","f"
"470","46","2018-02-24","{""breaks"":-1,""periods"":-49440000}","32","f"
"471","47","2018-02-25","{""breaks"":-1,""periods"":-49440000}","32","f"
"472","48","2018-02-25","{""breaks"":-1,""periods"":-49440000}","32","f"
"473","49","2018-02-26","{""breaks"":-1,""periods"":-9885000}","32","f"
"474","50","2018-02-26","{""breaks"":-1,""periods"":-9885000}","32","f"
"475","6","2018-02-27","{""breaks"":2,""periods"":0}","52","t"
"476","4","2018-02-27","{""breaks"":0,""periods"":-24555000}","29","f"
"477","9","2018-02-27","{""breaks"":2,""periods"":-23085000}","41","f"
"478","51","2018-02-27","{""breaks"":1,""periods"":-31005000}","32","f"
"482","52","2018-02-28","{""breaks"":1,""periods"":1830000}","32","f"
"483","53","2018-02-28","{""breaks"":1,""periods"":1830000}","32","f"
"484","6","2018-02-28","{""breaks"":1,""periods"":3615000}","30","f"
"485","7","2018-03-01","{""breaks"":-2,""periods"":-33930000}","30","f"
"489","54","2018-03-02","{""breaks"":-1,""periods"":-8865000}","32","f"
"490","1","2018-03-03","{""breaks"":-2,""periods"":-35595000}","54","f"
"491","55","2018-03-03","{""breaks"":0,""periods"":-3120000}","32","f"
"492","2","2018-03-04","{""breaks"":-2,""periods"":-35595000}","54","f"
"493","3","2018-03-05","{""breaks"":-2,""periods"":-35595000}","54","f"
"494","10","2018-02-28","{""breaks"":0,""periods"":-9645000}","41","f"
"495","11","2018-03-01","{""breaks"":-2,""periods"":-9120000}","41","f"
"496","12","2018-03-02","{""breaks"":-2,""periods"":-9120000}","41","f"
"497","13","2018-03-03","{""breaks"":-2,""periods"":-9120000}","41","f"
"498","14","2018-03-04","{""breaks"":-2,""periods"":-9120000}","41","f"
"499","15","2018-03-05","{""breaks"":-2,""periods"":-9120000}","41","f"
"500","1","2018-03-06","{""breaks"":2,""periods"":3630000}","53","f"
"501","4","2018-03-06","{""breaks"":-1,""periods"":-24465000}","54","f"
"502","5","2018-03-06","{""breaks"":-1,""periods"":-24465000}","54","f"
"503","1","2018-03-06","{""breaks"":3,""periods"":-6135000}","50","f"
"504","1","2018-03-06","{""breaks"":-2,""periods"":-18330000}","55","f"
"505","2","2018-03-06","{""breaks"":-2,""periods"":-18330000}","55","f"
"506","1","2018-03-07","{""breaks"":0,""periods"":-5010000}","52","f"
"507","2","2018-03-07","{""breaks"":-2,""periods"":-3630000}","53","f"
"508","3","2018-03-07","{""breaks"":-1,""periods"":-12525000}","55","f"
"509","4","2018-03-07","{""breaks"":-1,""periods"":-12525000}","55","f"
"510","3","2018-03-08","{""breaks"":1,""periods"":0}","53","f"
"511","5","2018-03-08","{""breaks"":2,""periods"":8265000}","55","f"
"512","56","2018-02-13","{""breaks"":-2,""periods"":-4260000}","32","f"
"513","57","2018-03-01","{""breaks"":1,""periods"":0}","32","f"
"514","58","2018-03-04","{""breaks"":1,""periods"":2985000}","32","f"
"515","59","2018-03-05","{""breaks"":-1,""periods"":-10020000}","32","f"
"516","60","2018-03-06","{""breaks"":-1,""periods"":-10020000}","32","f"
"517","61","2018-03-07","{""breaks"":-1,""periods"":-10020000}","32","f"
"518","62","2018-03-08","{""breaks"":-1,""periods"":-10020000}","32","f"
"519","56","2018-02-13","{""breaks"":-2,""periods"":-4260000}","32","f"
"520","57","2018-03-01","{""breaks"":1,""periods"":0}","32","f"
"521","58","2018-03-04","{""breaks"":1,""periods"":2985000}","32","f"
"522","59","2018-03-05","{""breaks"":-1,""periods"":-10020000}","32","f"
"523","60","2018-03-06","{""breaks"":-1,""periods"":-10020000}","32","f"
"524","61","2018-03-07","{""breaks"":-1,""periods"":-10020000}","32","f"
"525","62","2018-03-08","{""breaks"":-1,""periods"":-10020000}","32","f"
"526","63","2018-03-09","{""breaks"":-1,""periods"":-10020000}","32","f"
"527","63","2018-03-09","{""breaks"":-1,""periods"":-10020000}","32","f"
"528","63","2018-03-09","{""breaks"":-1,""periods"":-10020000}","32","f"
"529","63","2018-03-09","{""breaks"":-1,""periods"":-10020000}","32","f"
"530","64","2018-03-10","{""breaks"":-1,""periods"":-10020000}","32","f"
"531","6","2018-03-08","{""breaks"":0,""periods"":-6255000}","54","f"
"532","7","2018-03-08","{""breaks"":0,""periods"":-6255000}","54","f"
"533","8","2018-03-09","{""breaks"":0,""periods"":-13290000}","54","f"
"534","9","2018-03-09","{""breaks"":0,""periods"":-13290000}","54","f"
"535","10","2018-03-10","{""breaks"":0,""periods"":-13290000}","54","f"
"536","11","2018-03-10","{""breaks"":0,""periods"":-13290000}","54","f"
"537","12","2018-03-11","{""breaks"":0,""periods"":-13290000}","54","f"
"538","13","2018-03-11","{""breaks"":0,""periods"":-13290000}","54","f"
"539","2","2018-03-08","{""breaks"":2,""periods"":-10260000}","50","f"
"540","6","2018-03-09","{""breaks"":-1,""periods"":-9045000}","55","f"
"541","7","2018-03-09","{""breaks"":-1,""periods"":-9045000}","55","f"
"542","8","2018-03-10","{""breaks"":-2,""periods"":-4905000}","55","f"
"543","9","2018-03-10","{""breaks"":-2,""periods"":-4905000}","55","f"
"544","10","2018-03-11","{""breaks"":-2,""periods"":-4905000}","55","f"
"545","11","2018-03-11","{""breaks"":-2,""periods"":-4905000}","55","f"
"546","16","2018-03-06","{""breaks"":-2,""periods"":-3885000}","41","f"
"547","17","2018-03-07","{""breaks"":-2,""periods"":-9120000}","41","f"
"548","18","2018-03-08","{""breaks"":-2,""periods"":-9120000}","41","f"
"549","19","2018-03-09","{""breaks"":-2,""periods"":-9120000}","41","f"
"550","20","2018-03-10","{""breaks"":-2,""periods"":-9120000}","41","f"
"551","21","2018-03-11","{""breaks"":-2,""periods"":-9120000}","41","f"
"552","12","2018-03-12","{""breaks"":0,""periods"":-4905000}","55","f"
"553","2","2018-03-08","{""breaks"":3,""periods"":-8190000}","52","f"
"554","3","2018-03-12","{""breaks"":1,""periods"":0}","50","f"
"555","1","2018-03-07","{""breaks"":-2,""periods"":-7455000}","51","f"
"556","2","2018-03-08","{""breaks"":-2,""periods"":-7455000}","51","f"
"557","3","2018-03-09","{""breaks"":-2,""periods"":-7455000}","51","f"
"558","4","2018-03-10","{""breaks"":-2,""periods"":-7455000}","51","f"
"559","5","2018-03-11","{""breaks"":-2,""periods"":-7455000}","51","f"
"560","6","2018-03-12","{""breaks"":-2,""periods"":-7455000}","51","f"
"561","7","2018-03-13","{""breaks"":-2,""periods"":-7455000}","51","f"
"562","4","2018-02-23","{""breaks"":0,""periods"":-30315000}","51","t"
"563","3","2018-03-14","{""breaks"":1,""periods"":-7785000}","52","f"
"564","4","2018-03-14","{""breaks"":-2,""periods"":-195000}","50","f"
"565","13","2018-03-14","{""breaks"":1,""periods"":-5085000}","55","f"
"566","14","2018-03-13","{""breaks"":3,""periods"":4455000}","54","f"
"567","15","2018-03-13","{""breaks"":3,""periods"":4455000}","54","f"
"568","16","2018-03-14","{""breaks"":-3,""periods"":-19830000}","54","f"
"569","17","2018-03-14","{""breaks"":-3,""periods"":-19830000}","54","f"
"570","4","2018-03-14","{""breaks"":-1,""periods"":-4905000}","53","f"
"571","14","2018-03-15","{""breaks"":2,""periods"":-1935000}","55","f"
"572","5","2018-03-15","{""breaks"":-1,""periods"":-4905000}","53","f"
"573","18","2018-03-15","{""breaks"":-3,""periods"":-7125000}","54","f"
"574","19","2018-03-15","{""breaks"":-3,""periods"":-7125000}","54","f"
"575","20","2018-03-12","{""breaks"":0,""periods"":-5505000}","54","f"
"576","21","2018-03-16","{""breaks"":0,""periods"":-5505000}","54","f"
"577","22","2018-03-16","{""breaks"":0,""periods"":-5505000}","54","f"
"578","23","2018-03-17","{""breaks"":1,""periods"":-600000}","54","f"
"579","24","2018-03-17","{""breaks"":1,""periods"":-600000}","54","f"
"580","6","2018-03-16","{""breaks"":0,""periods"":-4905000}","53","f"
"581","7","2018-03-16","{""breaks"":0,""periods"":-4905000}","53","f"
"582","5","2018-03-15","{""breaks"":2,""periods"":-3945000}","50","f"
"583","25","2018-03-18","{""breaks"":-1,""periods"":-4905000}","54","f"
"584","8","2018-03-19","{""breaks"":3,""periods"":0}","53","f"
"585","15","2018-03-17","{""breaks"":-2,""periods"":-4935000}","55","f"
"586","16","2018-03-18","{""breaks"":-2,""periods"":-4935000}","55","f"
"587","17","2018-03-19","{""breaks"":-2,""periods"":-4935000}","55","f"
"588","18","2018-03-16","{""breaks"":-2,""periods"":-3810000}","55","f"
"589","19","2018-03-16","{""breaks"":-2,""periods"":-3810000}","55","f"
"590","8","2018-03-15","{""breaks"":1,""periods"":-12465000}","51","f"
"591","9","2018-03-15","{""breaks"":1,""periods"":-12465000}","51","f"
"592","10","2018-03-16","{""breaks"":-1,""periods"":-16800000}","51","f"
"593","11","2018-03-16","{""breaks"":-1,""periods"":-16800000}","51","f"
"594","12","2018-03-17","{""breaks"":-1,""periods"":-16800000}","51","f"
"595","13","2018-03-17","{""breaks"":-1,""periods"":-16800000}","51","f"
"596","14","2018-03-18","{""breaks"":-1,""periods"":-16800000}","51","f"
"597","15","2018-03-18","{""breaks"":-1,""periods"":-16800000}","51","f"
"598","16","2018-03-19","{""breaks"":-1,""periods"":-16800000}","51","f"
"599","17","2018-03-19","{""breaks"":-1,""periods"":-16800000}","51","f"
"600","18","2018-03-20","{""breaks"":-1,""periods"":-16800000}","51","f"
"601","19","2018-03-20","{""breaks"":-1,""periods"":-16800000}","51","f"
"602","26","2018-03-19","{""breaks"":-1,""periods"":-4905000}","54","f"
"603","27","2018-03-20","{""breaks"":-1,""periods"":-4905000}","54","f"
"604","20","2018-03-21","{""breaks"":-2,""periods"":-17220000}","55","f"
"605","6","2018-03-21","{""breaks"":2,""periods"":3015000}","50","f"
"606","28","2018-03-21","{""breaks"":1,""periods"":-4905000}","54","f"
"607","29","2018-03-21","{""breaks"":1,""periods"":-4905000}","54","f"
"608","20","2018-03-21","{""breaks"":1,""periods"":-2655000}","51","f"
"609","21","2018-03-21","{""breaks"":1,""periods"":-2655000}","51","f"
"610","21","2018-03-13","{""breaks"":-2,""periods"":-4785000}","55","f"
"611","22","2018-03-22","{""breaks"":3,""periods"":4575000}","55","f"
"612","23","2018-03-22","{""breaks"":3,""periods"":4575000}","55","f"
"613","8","2018-03-02","{""breaks"":-2,""periods"":-33930000}","30","f"
"614","9","2018-03-02","{""breaks"":-2,""periods"":-33930000}","30","f"
"615","10","2018-02-26","{""breaks"":0,""periods"":-3960000}","30","f"
"616","24","2018-03-23","{""breaks"":-1,""periods"":-4575000}","55","f"
"617","30","2018-03-23","{""breaks"":-1,""periods"":-9405000}","54","f"
"618","31","2018-03-23","{""breaks"":-1,""periods"":-9405000}","54","f"
"619","32","2018-03-24","{""breaks"":-1,""periods"":-9405000}","54","f"
"620","33","2018-03-24","{""breaks"":-1,""periods"":-9405000}","54","f"
"621","30","2018-03-23","{""breaks"":-1,""periods"":-9405000}","54","f"
"622","31","2018-03-23","{""breaks"":-1,""periods"":-9405000}","54","f"
"623","32","2018-03-24","{""breaks"":-1,""periods"":-9405000}","54","f"
"624","33","2018-03-24","{""breaks"":-1,""periods"":-9405000}","54","f"
"625","9","2018-03-23","{""breaks"":4,""periods"":0}","53","f"
"626","7","2018-03-23","{""breaks"":-2,""periods"":-9240000}","50","f"
"627","8","2018-03-24","{""breaks"":-2,""periods"":-9240000}","50","f"
"628","9","2018-03-25","{""breaks"":-2,""periods"":-9240000}","50","f"
"629","1","2018-03-21","{""breaks"":0,""periods"":-6900000}","58","f"
"630","2","2018-03-21","{""breaks"":0,""periods"":-6900000}","58","f"
"631","3","2018-03-22","{""breaks"":0,""periods"":-6900000}","58","f"
"632","4","2018-03-22","{""breaks"":0,""periods"":-6900000}","58","f"
"633","5","2018-03-23","{""breaks"":0,""periods"":-6900000}","58","f"
"634","6","2018-03-23","{""breaks"":0,""periods"":-6900000}","58","f"
"635","7","2018-03-24","{""breaks"":0,""periods"":-6900000}","58","f"
"636","8","2018-03-24","{""breaks"":0,""periods"":-6900000}","58","f"
"637","9","2018-03-25","{""breaks"":0,""periods"":-6900000}","58","f"
"638","10","2018-03-25","{""breaks"":0,""periods"":-6900000}","58","f"
"639","34","2018-03-26","{""breaks"":0,""periods"":-42390000}","54","f"
"640","35","2018-03-26","{""breaks"":0,""periods"":-42390000}","54","f"
"641","22","2018-03-22","{""breaks"":2,""periods"":-14100000}","51","f"
"642","10","2018-03-16","{""breaks"":-4,""periods"":-28545000}","50","f"
"643","11","2018-03-17","{""breaks"":-4,""periods"":-28545000}","50","f"
"644","12","2018-03-18","{""breaks"":-4,""periods"":-28545000}","50","f"
"645","13","2018-03-20","{""breaks"":-1,""periods"":-4230000}","50","f"
